time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,temperature_2m,relative_humidity_2m,wind_speed_10m,surface_pressure,precipitation
2026-07-24 05:00:00,45.4,44.9,1159.0,48.1,4.5,4.0,95.0,25.0,90.0,5.7,946.9,0.0
2026-07-24 06:00:00,41.0,40.5,930.0,40.3,5.8,24.0,95.0,25.0,90.0,5.1,946.9,0.0
2026-07-24 07:00:00,36.3,35.6,671.0,29.4,7.7,52.0,95.0,26.1,86.0,7.2,947.6,0.0
2026-07-24 08:00:00,27.9,26.8,469.0,19.9,8.9,77.0,95.0,27.0,76.0,11.6,948.5,0.0
2026-07-24 09:00:00,24.4,23.2,368.0,13.5,8.9,95.0,95.0,27.7,74.0,8.8,948.6,0.0
2026-07-24 10:00:00,20.5,18.9,325.0,8.5,8.4,111.0,95.0,28.7,69.0,10.4,948.7,0.0
2026-07-24 11:00:00,18.0,16.1,299.0,5.1,7.7,121.0,95.0,28.1,70.0,12.6,949.3,0.0
2026-07-24 12:00:00,14.7,13.0,273.0,3.6,6.9,125.0,95.0,29.3,66.0,7.3,948.6,0.4
2026-07-24 13:00:00,13.3,11.9,263.0,3.6,6.1,125.0,95.0,30.6,60.0,7.8,948.1,0.1
2026-07-24 14:00:00,12.6,11.7,279.0,4.4,5.7,123.0,95.0,31.0,59.0,6.0,947.1,0.0
2026-07-24 15:00:00,13.1,12.4,260.0,3.1,6.0,125.0,95.0,31.0,60.0,3.9,946.1,0.0
2026-07-24 16:00:00,14.0,13.4,266.0,2.6,6.7,125.0,95.0,31.1,60.0,1.6,945.3,0.0
2026-07-24 17:00:00,12.0,11.9,485.0,10.2,8.1,119.0,96.0,31.1,60.0,4.2,945.1,0.0
2026-07-24 18:00:00,13.8,13.7,1135.0,34.7,10.1,87.0,95.0,30.6,63.0,2.3,945.0,0.0
2026-07-24 19:00:00,31.8,31.8,1998.0,68.4,12.9,43.0,94.0,29.5,74.0,1.3,944.8,0.0
2026-07-24 20:00:00,47.1,47.1,2611.0,92.7,14.8,10.0,94.0,28.4,79.0,2.5,945.2,0.0
2026-07-24 21:00:00,53.6,53.4,2788.0,99.0,15.3,0.0,94.0,27.8,83.0,1.5,946.2,0.0
2026-07-24 22:00:00,56.8,56.7,2715.0,96.0,15.0,1.0,95.0,27.3,84.0,1.3,946.7,0.0
2026-07-24 23:00:00,56.1,56.0,2486.0,91.0,14.0,4.0,95.0,27.8,83.0,4.6,946.6,0.0
2026-07-25 00:00:00,49.7,49.5,2033.0,85.9,12.1,5.0,94.0,27.1,84.0,5.7,946.9,0.0
2026-07-25 01:00:00,44.2,44.0,1423.0,78.9,9.6,6.0,93.0,26.9,83.0,6.7,947.0,0.0
2026-07-25 02:00:00,38.8,38.4,954.0,71.6,7.6,8.0,92.0,26.4,84.0,8.6,947.1,0.0
2026-07-25 03:00:00,35.7,35.2,752.0,65.0,6.5,8.0,92.0,26.0,86.0,5.4,946.8,0.0
2026-07-25 04:00:00,34.5,33.9,689.0,58.3,5.9,7.0,91.0,26.0,86.0,1.4,947.3,0.0
2026-07-25 05:00:00,22.9,22.4,684.0,36.9,5.2,32.0,91.0,26.4,79.0,7.5,946.8,0.0
2026-07-25 06:00:00,21.5,20.9,750.0,37.9,5.2,33.0,89.0,26.4,78.0,1.9,947.0,0.0
2026-07-25 07:00:00,22.6,22.0,872.0,39.0,5.2,35.0,88.0,26.9,77.0,0.4,947.6,0.0
2026-07-25 08:00:00,22.0,21.2,927.0,38.1,5.5,40.0,87.0,27.4,76.0,2.2,948.4,0.0
2026-07-25 09:00:00,21.5,20.5,839.0,33.3,6.1,50.0,86.0,27.5,77.0,3.9,949.1,0.1
2026-07-25 10:00:00,22.9,21.7,684.0,26.5,7.0,63.0,86.0,27.6,81.0,8.0,949.6,0.3
2026-07-25 11:00:00,26.3,25.2,560.0,20.9,7.7,75.0,86.0,26.4,90.0,6.9,949.3,0.4
2026-07-25 12:00:00,28.8,27.6,503.0,17.7,8.1,83.0,87.0,25.8,94.0,9.2,949.3,2.2
2026-07-25 13:00:00,27.1,25.8,478.0,15.7,8.5,89.0,88.0,25.5,92.0,7.2,949.2,2.6
2026-07-25 14:00:00,21.4,20.2,480.0,14.4,8.7,95.0,89.0,25.9,91.0,4.8,949.0,1.6
2026-07-25 15:00:00,18.7,17.9,447.0,10.8,8.6,105.0,90.0,26.3,89.0,3.7,948.7,0.5
2026-07-25 16:00:00,17.5,16.9,442.0,7.8,8.5,115.0,90.0,26.7,86.0,5.5,948.1,0.1
2026-07-25 17:00:00,31.2,30.3,647.0,33.2,5.3,60.0,91.0,28.1,73.0,10.7,947.7,0.0
2026-07-25 18:00:00,30.5,29.6,1281.0,47.8,7.0,44.0,92.0,27.8,75.0,6.6,947.7,0.0
2026-07-25 19:00:00,37.0,36.2,2125.0,67.8,9.3,21.0,93.0,27.1,78.0,3.6,947.9,0.0
2026-07-25 20:00:00,55.4,54.5,2706.0,82.0,10.7,5.0,94.0,26.4,79.0,3.2,948.2,0.0
2026-07-25 21:00:00,68.5,67.5,2781.0,86.3,10.3,0.0,94.0,26.4,79.0,0.4,949.1,0.0
2026-07-25 22:00:00,57.6,56.7,2593.0,84.8,9.0,0.0,95.0,26.2,80.0,0.2,949.5,0.0
2026-07-25 23:00:00,48.0,47.0,2399.0,78.2,7.6,4.0,95.0,26.3,82.0,2.2,949.2,0.0
2026-07-26 00:00:00,44.8,43.7,2333.0,63.6,6.2,16.0,95.0,25.6,86.0,2.0,949.2,0.0
2026-07-26 01:00:00,37.4,36.0,2262.0,43.8,4.7,34.0,94.0,25.5,88.0,1.3,948.9,0.0
2026-07-26 02:00:00,30.0,28.6,2044.0,28.2,3.5,47.0,94.0,25.1,91.0,2.6,948.6,0.0
2026-07-26 03:00:00,28.7,27.1,1517.0,20.4,2.8,52.0,93.0,25.1,91.0,0.4,948.9,0.0
2026-07-26 04:00:00,27.4,25.9,843.0,16.7,2.4,53.0,92.0,25.1,91.0,1.3,948.9,0.0
2026-07-26 05:00:00,15.4,14.7,372.0,12.2,2.1,56.0,92.0,25.7,88.0,0.0,949.1,0.0
2026-07-26 06:00:00,15.9,15.2,299.0,13.9,2.3,54.0,91.0,25.4,91.0,2.3,949.3,0.3
2026-07-26 07:00:00,17.5,16.9,428.0,16.1,2.7,53.0,91.0,25.9,89.0,6.7,949.4,0.0
2026-07-26 08:00:00,17.3,16.1,528.0,16.4,3.9,60.0,90.0,26.9,81.0,4.9,949.5,0.0
2026-07-26 09:00:00,19.4,16.3,507.0,13.2,6.7,81.0,90.0,28.6,72.0,1.9,950.0,0.0
2026-07-26 10:00:00,25.0,20.0,457.0,8.1,10.2,110.0,89.0,29.1,69.0,4.7,950.1,0.0
2026-07-26 11:00:00,27.8,22.4,414.0,4.3,12.6,133.0,89.0,30.0,63.0,2.5,950.4,0.0
2026-07-26 12:00:00,28.3,23.2,392.0,3.0,12.6,145.0,89.0,30.2,63.0,3.6,950.0,0.0
2026-07-26 13:00:00,28.1,23.5,378.0,2.9,11.5,151.0,89.0,30.7,63.0,4.7,949.4,0.0
2026-07-26 14:00:00,28.2,23.9,374.0,3.4,10.6,154.0,89.0,31.6,61.0,4.1,948.5,0.0
2026-07-26 15:00:00,28.1,24.1,357.0,2.2,10.5,158.0,89.0,32.4,58.0,5.0,947.6,0.0
2026-07-26 16:00:00,27.8,24.1,350.0,1.6,10.6,159.0,89.0,32.6,57.0,6.6,946.9,0.0
2026-07-26 17:00:00,23.7,20.9,429.0,7.3,9.5,142.0,99.0,32.3,59.0,5.1,946.8,0.0
2026-07-26 18:00:00,25.4,23.2,665.0,25.9,10.0,111.0,112.0,31.3,67.0,5.4,946.3,0.0
2026-07-26 19:00:00,30.4,28.4,986.0,51.7,10.7,69.0,112.0,29.8,71.0,7.7,946.0,0.0
2026-07-26 20:00:00,39.9,37.8,1260.0,71.9,11.5,35.0,98.0,28.8,74.0,8.4,946.0,0.0
2026-07-26 21:00:00,51.1,49.1,1452.0,81.8,12.6,20.0,87.0,28.2,76.0,6.9,946.3,0.0
2026-07-26 22:00:00,56.9,54.9,1595.0,86.0,13.6,13.0,85.0,27.7,78.0,5.3,946.6,0.0
2026-07-26 23:00:00,62.9,61.2,1656.0,86.3,13.7,9.0,85.0,27.9,78.0,6.4,945.9,0.0
2026-07-27 00:00:00,66.4,65.0,1600.0,81.8,11.8,5.0,86.0,27.4,81.0,4.1,945.7,0.0
2026-07-27 01:00:00,65.9,64.7,1460.0,73.3,8.9,4.0,88.0,27.3,81.0,1.4,945.7,0.0
2026-07-27 02:00:00,58.4,57.6,1305.0,64.7,6.6,5.0,90.0,27.0,82.0,0.9,945.4,0.0
2026-07-27 03:00:00,44.9,44.5,1127.0,57.2,5.5,8.0,92.0,26.8,83.0,0.9,945.4,0.0
2026-07-27 04:00:00,36.8,36.3,934.0,49.7,5.1,13.0,94.0,26.6,84.0,0.9,945.2,0.0
2026-07-27 05:00:00,50.8,50.3,813.0,56.3,5.2,3.0,95.0,26.2,90.0,1.5,945.0,0.0
2026-07-27 06:00:00,55.1,54.5,838.0,50.2,6.8,23.0,97.0,26.1,90.0,2.8,945.2,0.0
2026-07-27 07:00:00,52.4,51.5,936.0,41.4,9.0,51.0,101.0,27.5,84.0,2.1,945.7,0.0
2026-07-27 08:00:00,42.4,40.9,977.0,32.4,11.1,80.0,104.0,29.0,79.0,0.9,945.9,0.0
2026-07-27 09:00:00,28.1,26.0,893.0,23.0,13.3,111.0,107.0,30.5,70.0,1.7,945.7,0.0
2026-07-27 10:00:00,26.4,24.3,753.0,13.3,15.4,144.0,108.0,31.8,62.0,3.3,945.6,0.0
2026-07-27 11:00:00,25.8,23.6,631.0,6.4,16.3,167.0,108.0,32.8,57.0,3.9,945.7,0.0
2026-07-27 12:00:00,24.7,22.7,546.0,3.8,14.9,175.0,108.0,33.7,54.0,4.3,945.2,0.0
2026-07-27 13:00:00,24.2,22.2,479.0,3.9,12.1,174.0,108.0,34.1,53.0,3.7,944.6,0.0
2026-07-27 14:00:00,23.5,21.5,447.0,4.8,10.2,172.0,108.0,34.3,53.0,3.5,943.8,0.1
2026-07-27 15:00:00,22.9,20.9,425.0,2.3,9.8,175.0,108.0,34.4,53.0,3.5,943.1,0.1
2026-07-27 16:00:00,22.5,20.5,437.0,0.7,10.1,177.0,121.0,34.4,53.0,2.8,942.3,0.0
2026-07-27 17:00:00,13.3,11.8,576.0,10.3,9.4,149.0,142.0,34.2,54.0,5.8,942.1,0.0
2026-07-27 18:00:00,17.9,16.5,950.0,41.6,10.9,109.0,150.0,32.9,64.0,6.1,941.9,0.0
2026-07-27 19:00:00,29.3,27.9,1450.0,84.3,12.8,53.0,143.0,31.1,70.0,6.3,941.8,0.0
2026-07-27 20:00:00,39.3,37.8,1839.0,113.0,14.1,13.0,118.0,29.6,77.0,4.2,942.1,0.0
2026-07-27 21:00:00,42.1,40.6,2047.0,115.4,14.1,3.0,106.0,29.1,81.0,2.7,942.5,0.0
2026-07-27 22:00:00,43.3,41.8,2144.0,103.8,13.5,9.0,105.0,28.7,82.0,2.2,943.0,0.0
2026-07-27 23:00:00,46.8,45.3,2100.0,90.2,12.5,17.0,103.0,29.2,81.0,2.2,942.6,0.0
2026-07-28 00:00:00,48.0,46.6,1841.0,77.7,11.0,21.0,102.0,28.3,84.0,2.1,942.9,0.0
2026-07-28 01:00:00,46.1,44.9,1441.0,63.1,9.2,28.0,100.0,27.7,86.0,8.1,942.9,0.2
2026-07-28 02:00:00,42.1,40.9,1095.0,49.0,7.8,37.0,98.0,27.0,91.0,1.5,943.1,0.1
2026-07-28 03:00:00,34.8,33.4,851.0,34.6,7.0,52.0,97.0,26.4,88.0,5.6,943.4,0.2
2026-07-28 04:00:00,24.0,22.5,661.0,20.6,6.6,70.0,96.0,26.2,88.0,7.8,943.0,0.5
2026-07-28 05:00:00,34.5,32.9,571.0,22.0,7.1,62.0,95.0,27.5,81.0,7.3,942.7,0.2
2026-07-28 06:00:00,34.6,32.7,663.0,21.7,8.0,71.0,94.0,26.6,81.0,7.8,943.1,0.0
2026-07-28 07:00:00,37.5,35.3,857.0,21.2,9.3,85.0,92.0,27.3,79.0,2.6,943.4,0.0
2026-07-28 08:00:00,37.1,33.5,955.0,19.5,11.0,102.0,91.0,28.7,76.0,1.8,943.9,0.0
2026-07-28 09:00:00,32.4,28.6,845.0,15.7,13.9,126.0,90.0,30.6,69.0,3.1,944.0,0.0
2026-07-28 10:00:00,31.8,28.1,640.0,10.9,17.2,155.0,90.0,32.1,66.0,6.2,944.6,0.0
2026-07-28 11:00:00,32.9,29.4,482.0,7.2,19.0,176.0,91.0,33.2,62.0,6.6,944.7,0.0
2026-07-28 12:00:00,31.9,28.7,417.0,5.5,18.0,186.0,91.0,33.4,63.0,3.8,944.5,0.1
2026-07-28 13:00:00,30.4,27.4,400.0,5.0,15.5,188.0,92.0,34.1,61.0,3.1,943.9,0.0
2026-07-28 14:00:00,30.9,27.6,437.0,5.1,13.4,187.0,98.0,34.3,59.0,2.4,943.3,0.0
2026-07-28 15:00:00,27.1,24.3,549.0,4.5,12.4,184.0,123.0,34.7,56.0,2.8,942.9,0.0
2026-07-28 16:00:00,26.7,23.7,716.0,4.7,11.9,177.0,144.0,34.6,56.0,3.8,942.4,0.0
2026-07-28 17:00:00,36.1,29.5,882.0,9.4,9.8,154.0,157.0,34.8,52.0,4.9,941.7,0.1
2026-07-28 18:00:00,38.5,32.2,1033.0,22.2,9.7,129.0,162.0,33.5,64.0,5.5,941.6,0.0
2026-07-28 19:00:00,47.7,42.5,1184.0,39.7,9.5,95.0,158.0,31.5,72.0,10.2,941.9,0.0
2026-07-28 20:00:00,47.7,43.3,1324.0,51.9,9.3,69.0,143.0,30.2,77.0,9.0,942.8,0.0
2026-07-28 21:00:00,45.9,42.6,1494.0,54.1,9.1,59.0,118.0,29.7,80.0,5.6,943.6,0.0
2026-07-28 22:00:00,46.7,43.5,1652.0,50.9,9.0,58.0,97.0,29.2,82.0,7.2,944.2,0.0
2026-07-28 23:00:00,48.4,45.3,1663.0,46.4,8.7,59.0,97.0,29.2,82.0,9.0,944.2,0.0
2026-07-29 00:00:00,48.4,45.3,1401.0,41.4,8.3,59.0,97.0,25.6,88.0,13.0,945.1,1.2
2026-07-29 01:00:00,47.1,44.5,992.0,35.1,7.8,61.0,97.0,24.6,91.0,8.5,944.6,0.5
2026-07-29 02:00:00,46.3,43.4,679.0,28.8,7.2,66.0,97.0,24.1,95.0,9.8,944.5,1.7
2026-07-29 03:00:00,45.9,41.9,567.0,21.7,6.1,75.0,98.0,24.3,95.0,7.6,945.4,1.3
2026-07-29 04:00:00,25.6,23.1,551.0,14.6,4.9,86.0,98.0,24.1,94.0,11.0,945.2,0.3
2026-07-29 05:00:00,32.0,27.0,562.0,6.5,2.9,124.0,98.0,24.4,95.0,10.3,945.8,0.3
2026-07-29 06:00:00,29.8,25.7,601.0,10.7,3.2,115.0,98.0,24.6,94.0,10.4,945.6,0.3
2026-07-29 07:00:00,30.0,26.8,666.0,16.3,3.8,104.0,97.0,25.4,91.0,10.8,946.0,0.0
2026-07-29 08:00:00,31.1,27.5,690.0,19.2,4.9,102.0,97.0,26.8,84.0,8.7,946.5,0.0
2026-07-29 09:00:00,29.7,25.8,624.0,16.6,7.0,119.0,96.0,28.4,75.0,11.2,946.8,0.0
2026-07-29 10:00:00,29.1,24.9,516.0,11.2,9.7,146.0,96.0,29.8,69.0,10.6,946.8,0.0
2026-07-29 11:00:00,32.1,27.1,437.0,7.1,11.7,168.0,96.0,29.6,70.0,11.6,947.4,0.0
2026-07-29 12:00:00,34.2,29.0,417.0,5.8,12.6,179.0,95.0,28.8,72.0,10.9,947.3,0.0
2026-07-29 13:00:00,35.2,29.5,427.0,5.6,12.8,184.0,95.0,29.0,72.0,12.3,946.9,0.0
2026-07-29 14:00:00,39.6,32.7,453.0,6.1,13.1,187.0,104.0,30.1,69.0,11.5,946.4,0.0
2026-07-29 15:00:00,39.7,32.9,452.0,3.4,13.7,194.0,119.0,31.2,64.0,9.2,945.7,0.0
2026-07-29 16:00:00,39.7,32.8,468.0,1.2,14.3,199.0,139.0,31.6,62.0,8.8,945.0,0.0
2026-07-29 17:00:00,41.7,35.5,613.0,15.0,13.3,146.0,157.0,31.6,63.0,8.0,944.8,0.0
2026-07-29 18:00:00,40.3,35.0,998.0,31.9,13.4,117.0,161.0,30.5,71.0,8.4,944.3,0.0
2026-07-29 19:00:00,42.3,38.5,1514.0,55.3,13.4,76.0,157.0,29.1,78.0,6.5,944.2,0.0
2026-07-29 20:00:00,49.8,46.0,1942.0,74.3,13.3,42.0,139.0,28.4,82.0,6.1,944.4,0.0
2026-07-29 21:00:00,59.0,55.1,2259.0,84.8,13.0,22.0,110.0,27.8,85.0,4.2,944.9,0.0
2026-07-29 22:00:00,68.2,64.3,2488.0,90.8,12.6,9.0,99.0,27.1,89.0,3.2,945.1,0.0
2026-07-29 23:00:00,75.4,72.2,2486.0,93.1,11.8,1.0,101.0,27.6,89.0,5.1,945.1,0.0
2026-07-30 00:00:00,76.1,73.3,2088.0,92.0,10.4,0.0,104.0,27.0,92.0,5.1,945.0,0.0
2026-07-30 01:00:00,72.6,70.1,1459.0,87.1,8.6,0.0,107.0,26.7,92.0,4.8,945.0,0.0
2026-07-30 02:00:00,68.2,65.7,948.0,78.2,7.4,5.0,109.0,26.5,93.0,4.7,944.8,0.0
2026-07-30 03:00:00,60.3,57.3,681.0,62.3,7.0,19.0,111.0,26.3,93.0,5.0,944.5,0.0
2026-07-30 04:00:00,49.9,47.1,533.0,42.2,7.2,39.0,113.0,25.9,92.0,5.6,944.4,0.0
2026-07-30 05:00:00,57.5,53.9,473.0,36.3,8.8,51.0,116.0,24.3,96.0,6.8,944.2,0.0
2026-07-30 06:00:00,56.6,52.7,542.0,32.1,10.0,65.0,118.0,24.9,96.0,6.1,944.2,0.1
2026-07-30 07:00:00,50.3,45.9,701.0,26.2,11.8,85.0,121.0,26.2,91.0,3.1,944.7,0.0
2026-07-30 08:00:00,38.2,33.3,796.0,20.4,13.3,108.0,123.0,27.7,84.0,5.1,945.6,0.0
2026-07-30 09:00:00,36.7,31.8,752.0,15.0,14.7,136.0,124.0,29.0,77.0,4.4,945.6,0.0
2026-07-30 10:00:00,37.1,32.4,645.0,9.8,15.8,165.0,124.0,30.5,72.0,4.8,945.6,0.0
2026-07-30 11:00:00,37.6,33.5,554.0,6.2,16.1,185.0,125.0,32.1,64.0,7.8,945.7,0.1
2026-07-30 12:00:00,37.4,32.9,502.0,4.7,14.9,188.0,126.0,32.9,62.0,9.1,945.6,0.0
2026-07-30 13:00:00,39.5,34.6,466.0,5.0,12.8,181.0,126.0,32.7,61.0,11.4,945.3,0.2
2026-07-30 14:00:00,35.9,31.2,458.0,7.1,10.9,170.0,127.0,32.5,62.0,8.0,944.9,0.3
2026-07-30 15:00:00,35.3,31.1,479.0,11.5,9.5,157.0,127.0,32.9,60.0,7.9,944.2,0.1
2026-07-30 16:00:00,32.4,29.3,529.0,17.9,8.4,140.0,141.0,32.7,61.0,10.0,943.6,0.0
2026-07-30 17:00:00,39.2,34.3,619.0,19.0,7.9,147.0,148.0,32.2,66.0,9.7,943.3,0.0
2026-07-30 18:00:00,40.4,36.4,769.0,32.4,8.1,122.0,150.0,30.9,75.0,9.6,943.4,0.0
2026-07-30 19:00:00,44.4,41.3,959.0,50.5,8.3,87.0,141.0,29.6,80.0,12.2,944.0,0.0
2026-07-30 20:00:00,48.7,45.9,1146.0,61.5,8.2,63.0,126.0,28.5,81.0,10.7,944.7,0.0
2026-07-30 21:00:00,49.2,46.4,1361.0,59.0,7.6,58.0,126.0,28.0,83.0,9.4,945.5,0.0
2026-07-30 22:00:00,49.8,47.1,1572.0,49.4,6.8,62.0,126.0,27.5,85.0,6.9,945.7,0.1
2026-07-30 23:00:00,51.5,49.0,1638.0,39.8,6.1,69.0,124.0,27.8,85.0,8.7,945.8,0.0
2026-07-31 00:00:00,48.0,46.2,1444.0,32.3,5.6,77.0,121.0,25.1,90.0,9.8,945.5,1.8
2026-07-31 01:00:00,49.4,47.0,1105.0,24.9,5.2,87.0,118.0,25.1,92.0,10.0,945.0,0.6
2026-07-31 02:00:00,46.4,43.3,818.0,18.9,4.8,96.0,116.0,25.2,90.0,8.4,945.8,0.1
2026-07-31 03:00:00,37.6,34.5,630.0,14.3,4.2,102.0,114.0,24.1,93.0,4.7,945.8,1.6
2026-07-31 04:00:00,30.5,27.9,495.0,11.2,3.7,106.0,111.0,24.4,94.0,4.8,946.1,0.5
2026-07-31 05:00:00,25.5,23.4,469.0,10.6,3.0,111.0,109.0,26.2,94.0,2.7,946.3,0.1
2026-07-31 06:00:00,24.3,22.4,652.0,14.1,3.4,109.0,106.0,25.9,95.0,7.5,946.3,0.0
2026-07-31 07:00:00,25.5,23.7,944.0,18.7,3.9,106.0,103.0,26.2,92.0,10.2,946.7,0.0
2026-07-31 08:00:00,23.8,21.9,1103.0,20.6,4.9,111.0,101.0,26.9,87.0,5.8,947.2,0.0
2026-07-31 09:00:00,23.7,21.8,974.0,17.1,6.7,131.0,100.0,27.7,81.0,5.9,948.0,0.1
2026-07-31 10:00:00,25.6,23.7,713.0,10.8,8.9,158.0,99.0,28.4,79.0,7.1,948.2,0.7
2026-07-31 11:00:00,25.9,24.4,543.0,6.0,10.2,177.0,98.0,24.6,94.0,5.9,948.6,0.2
2026-07-31 12:00:00,24.5,23.5,588.0,4.1,10.0,183.0,97.0,25.8,89.0,5.8,948.3,0.9
2026-07-31 13:00:00,23.0,22.2,725.0,3.6,8.9,181.0,98.0,28.2,78.0,10.4,947.9,0.3
2026-07-31 14:00:00,21.1,20.4,809.0,4.5,8.1,176.0,112.0,29.7,71.0,13.9,947.2,0.4
2026-07-31 15:00:00,20.3,19.7,700.0,5.9,7.9,168.0,127.0,30.2,68.0,15.6,946.7,0.1
2026-07-31 16:00:00,20.8,20.3,539.0,8.6,8.0,157.0,140.0,30.0,68.0,15.1,946.2,0.1
2026-07-31 17:00:00,28.6,27.8,600.0,16.7,6.3,117.0,150.0,27.3,83.0,8.4,946.3,0.1
2026-07-31 18:00:00,26.8,26.1,1059.0,29.8,6.8,95.0,147.0,27.2,83.0,6.8,946.2,0.0
2026-07-31 19:00:00,29.4,28.8,1741.0,48.1,7.6,65.0,133.0,27.0,85.0,4.3,946.3,0.0
2026-07-31 20:00:00,36.6,36.0,2399.0,63.1,8.1,40.0,109.0,26.8,88.0,2.2,946.7,0.0
2026-07-31 21:00:00,40.7,40.2,3060.0,72.2,8.3,25.0,90.0,26.8,88.0,1.4,947.2,0.0
2026-07-31 22:00:00,43.7,43.1,3697.0,77.9,8.3,14.0,90.0,26.5,89.0,2.1,947.6,0.0
2026-07-31 23:00:00,49.7,48.9,3982.0,80.1,8.1,8.0,89.0,26.9,89.0,1.8,947.4,0.0
2026-08-01 00:00:00,52.6,51.8,3663.0,77.1,7.5,7.0,89.0,26.6,87.0,0.8,947.4,0.0
2026-08-01 01:00:00,50.9,50.1,2993.0,70.5,6.6,10.0,90.0,26.1,89.0,1.6,947.6,0.0
2026-08-01 02:00:00,51.9,51.0,2396.0,64.4,5.9,12.0,90.0,25.7,91.0,4.1,947.4,0.0
2026-08-01 03:00:00,53.1,52.0,2026.0,61.2,5.2,7.0,91.0,25.7,91.0,5.9,947.5,0.0
2026-08-01 04:00:00,54.2,53.2,1729.0,58.4,4.6,1.0,92.0,25.7,90.0,5.3,947.3,0.0
2026-08-01 05:00:00,49.4,48.2,1474.0,47.7,5.7,25.0,94.0,26.3,83.0,6.0,947.3,0.0
2026-08-01 06:00:00,50.1,48.8,1256.0,39.5,6.6,44.0,96.0,25.9,86.0,5.6,947.5,0.0
2026-08-01 07:00:00,35.7,34.5,1079.0,28.1,7.7,71.0,98.0,27.0,83.0,3.8,947.7,0.0
2026-08-01 08:00:00,26.1,24.4,923.0,18.4,8.6,95.0,99.0,28.2,77.0,2.6,948.0,0.0
2026-08-01 09:00:00,22.8,20.7,779.0,12.3,8.8,111.0,99.0,28.8,73.0,2.0,948.3,0.0
2026-08-01 10:00:00,20.5,18.2,656.0,8.1,8.8,124.0,99.0,29.5,70.0,2.9,948.3,0.0
2026-08-01 11:00:00,18.5,16.4,560.0,5.2,8.6,133.0,99.0,30.5,67.0,4.5,948.6,0.0
2026-08-01 12:00:00,17.4,15.3,490.0,3.9,8.3,138.0,98.0,31.4,63.0,6.3,947.9,0.1
2026-08-01 13:00:00,16.5,14.6,447.0,4.0,8.0,140.0,97.0,31.7,63.0,5.8,947.2,0.1
2026-08-01 14:00:00,16.8,15.0,435.0,4.8,8.0,140.0,97.0,31.8,62.0,5.6,946.1,0.1
2026-08-01 15:00:00,17.3,15.6,420.0,4.1,8.7,142.0,96.0,31.9,61.0,4.8,945.6,0.0
2026-08-01 16:00:00,17.6,15.9,437.0,4.2,9.7,143.0,96.0,32.0,60.0,3.7,945.0,0.0
2026-08-01 17:00:00,23.5,21.5,591.0,13.5,9.5,122.0,96.0,31.9,62.0,6.6,944.6,0.0
2026-08-01 18:00:00,27.0,25.7,1002.0,32.0,9.1,90.0,97.0,30.8,72.0,6.2,944.7,0.0
2026-08-01 19:00:00,31.4,30.4,1551.0,57.5,8.6,46.0,95.0,29.4,78.0,4.6,944.7,0.0
2026-08-01 20:00:00,35.2,34.2,1988.0,76.0,8.2,13.0,95.0,28.5,84.0,4.0,944.9,0.0
2026-08-01 21:00:00,38.3,37.5,2246.0,81.2,8.0,1.0,95.0,27.9,86.0,4.0,945.6,0.0
2026-08-01 22:00:00,42.7,41.8,2391.0,79.4,7.8,0.0,95.0,27.4,89.0,2.9,946.0,0.0
2026-08-01 23:00:00,44.5,43.7,2371.0,76.3,7.4,0.0,95.0,27.9,87.0,3.6,945.9,0.0
2026-08-02 00:00:00,45.9,44.9,2105.0,74.1,6.5,0.0,94.0,27.4,88.0,2.3,946.1,0.0
2026-08-02 01:00:00,47.4,46.7,1673.0,70.5,5.4,0.0,94.0,26.9,89.0,2.9,946.3,0.0
2026-08-02 02:00:00,46.4,45.6,1261.0,63.9,4.6,2.0,94.0,26.6,90.0,4.5,946.3,0.0
2026-08-02 03:00:00,40.4,39.7,892.0,51.5,4.4,16.0,93.0,26.1,89.0,7.7,946.5,0.2
2026-08-02 04:00:00,30.4,29.7,543.0,36.1,4.4,36.0,92.0,24.0,96.0,11.8,947.5,3.2
2026-08-02 05:00:00,30.2,29.3,325.0,38.1,5.1,29.0,90.0,25.5,93.0,8.3,947.1,1.2
2026-08-02 06:00:00,29.9,29.0,336.0,32.0,5.5,47.0,89.0,25.5,93.0,9.3,947.0,0.0
2026-08-02 07:00:00,29.2,28.2,477.0,23.4,6.1,71.0,87.0,26.4,90.0,4.9,947.2,0.0
2026-08-02 08:00:00,21.8,20.5,567.0,15.9,7.0,94.0,87.0,28.0,82.0,4.3,948.2,0.0
2026-08-02 09:00:00,19.7,18.2,520.0,10.8,8.4,112.0,86.0,29.6,73.0,6.4,948.1,0.0
2026-08-02 10:00:00,21.9,20.0,421.0,6.8,10.2,128.0,86.0,30.8,68.0,5.2,947.8,0.0
2026-08-02 11:00:00,24.9,22.6,341.0,4.1,11.4,141.0,86.0,31.3,64.0,5.8,947.8,0.1
2026-08-02 12:00:00,27.2,24.9,297.0,2.9,11.7,152.0,87.0,32.1,63.0,6.3,947.5,0.1
2026-08-02 13:00:00,29.0,26.5,273.0,3.0,11.5,161.0,88.0,32.6,63.0,4.6,947.2,0.1
2026-08-02 14:00:00,30.5,28.0,292.0,3.7,11.4,166.0,89.0,33.1,61.0,3.9,946.4,0.0
